peakID	Freq	FreqUnique	peakLEN	peakANNO	chr	start	end	MutSamples	MutSamplesunique	peakMUTr	pbin	pbin.adj	neglog10qval
chrX:110913020-110913933	1	1	913	RNA5SP512	chrX	110913020	110913933	CPCG0206-F1	CPCG0206-F1	0.00109529025191676	0.00594724524430131	0.010212613182262	1.99086311732274
chr2:190090614-190091167	1	1	553	DistalRE	chr2	190090614	190091167	Baca_07-144_T_wgs	Baca_07-144_T_wgs	0.00180831826401447	0.0059574992859665	0.0102174724512029	1.99065652457861
chr1:201924222-201924923	1	1	701	TIMM17A	chr1	201924222	201924923	CPCG0078-F1	CPCG0078-F1	0.0014265335235378	0.00597123082028809	0.0102181998277773	1.99062560847971
chr14:76184003-76184647	1	1	644	TTLL5	chr14	76184003	76184647	CPCG0047-F1	CPCG0047-F1	0.0015527950310559	0.00596973435467262	0.0102181998277773	1.99062560847971
chr1:55462019-55462369	1	1	350	BSND	chr1	55462019	55462369	CPCG0063-F1	CPCG0063-F1	0.00285714285714286	0.00596276350182166	0.0102181998277773	1.99062560847971
chr2:150846016-150846570	1	1	554	DistalRE	chr2	150846016	150846570	Baca_07-4941_T_wgs	Baca_07-4941_T_wgs	0.00180505415162455	0.0059682401285548	0.0102181998277773	1.99062560847971
chr2:171074933-171075351	1	1	418	DistalRE	chr2	171074933	171075351	Baca_07-837_T_wgs	Baca_07-837_T_wgs	0.00239234449760766	0.00596924973934344	0.0102181998277773	1.99062560847971
chr3:170585128-170585828	1	1	700	RPL22L1	chr3	170585128	170585828	CPCG0255-F1	CPCG0255-F1	0.00142857142857143	0.00596273810579091	0.0102181998277773	1.99062560847971
chrY:15590903-15592157	1	1	1254	UTY	chrY	15590903	15592157	CPCG0414-F1	CPCG0414-F1	0.000797448165869219	0.00596922132484598	0.0102181998277773	1.99062560847971
chr19:56028250-56028586	1	1	336	DistalRE	chr19	56028250	56028586	CPCG0099-F1	CPCG0099-F1	0.00297619047619048	0.00597675376898356	0.0102243957696647	1.99036234803008
chr7:115289469-115289888	1	1	419	RP11-458K10.1	chr7	115289469	115289888	Baca_07-837_T_wgs	Baca_07-837_T_wgs	0.00238663484486874	0.00598348743214487	0.0102326582716445	1.99001152926561
chr16:14274326-14275050	1	1	724	DistalRE	chr16	14274326	14275050	CPCG0094-F1	CPCG0094-F1	0.00138121546961326	0.00598571747480723	0.0102332161027636	1.98998785444259
chr6:97284979-97285625	1	1	646	DistalRE	chr6	97284979	97285625	CPCG0266-F1	CPCG0266-F1	0.00154798761609907	0.00598821828196697	0.0102342363324555	1.98994455837267
chr6:53191336-53192061	1	1	725	DistalRE	chr6	53191336	53192061	CPCG0380-F1	CPCG0380-F1	0.00137931034482759	0.00599396021303038	0.0102375675029677	1.98980322163497
chrX:105969638-105970073	1	1	435	RNF128	chrX	105969638	105970073	CPCG0388-F1	CPCG0388-F1	0.00229885057471264	0.00599397673150498	0.0102375675029677	1.98980322163497
chr19:29704008-29704673	1	1	665	CTB-32O4.2	chr19	29704008	29704673	Baca_09-37_T_wgs	Baca_09-37_T_wgs	0.00150375939849624	0.00599770914354288	0.0102406882612906	1.98967085409888
chr17:54993072-54993493	1	1	421	DistalRE	chr17	54993072	54993493	TCGA_5788_T1_wgs	TCGA_5788_T1_wgs	0.00237529691211401	0.00601196220596304	0.0102532344330454	1.9891391126725
chr22:38002904-38003678	1	1	774	GGA1	chr22	38002904	38003678	Baca_04-1084_T_wgs	Baca_04-1084_T_wgs	0.00129198966408269	0.00601119330246504	0.0102532344330454	1.9891391126725
chr3:177336578-177337621	1	1	1043	DistalRE	chr3	177336578	177337621	Baca_STID0000003127_T_wgs	Baca_STID0000003127_T_wgs	0.000958772770853308	0.00600993840643872	0.0102532344330454	1.9891391126725
chr4:185759397-185760357	1	1	960	DistalRE	chr4	185759397	185760357	CPCG0340-F1	CPCG0340-F1	0.00104166666666667	0.00601268742938772	0.0102532344330454	1.9891391126725
chr11:107033183-107033815	2	1	632	DistalRE	chr11	107033183	107033815	Weischenfeldt_01_T_wgs,Weischenfeldt_01_T_wgs	Weischenfeldt_01_T_wgs	0.00316455696202532	0.00601669360238932	0.0102535046430984	1.98912766758271
chr1:118283057-118283479	1	1	422	DistalRE	chr1	118283057	118283479	Baca_07-837_T_wgs	Baca_07-837_T_wgs	0.0023696682464455	0.00602619928698564	0.0102535046430984	1.98912766758271
chr16:5074476-5075125	1	1	649	NAGPA	chr16	5074476	5075125	CPCG0266-F1	CPCG0266-F1	0.00154083204930663	0.0060159435284591	0.0102535046430984	1.98912766758271
chr2:171002344-171002977	1	1	633	DistalRE	chr2	171002344	171002977	Weischenfeldt_01_T_wgs	Weischenfeldt_01_T_wgs	0.00157977883096367	0.00602618494455857	0.0102535046430984	1.98912766758271
chr4:141612273-141612889	1	1	616	DistalRE	chr4	141612273	141612889	TCGA_7744_T1_wgs	TCGA_7744_T1_wgs	0.00162337662337662	0.00601869254114632	0.0102535046430984	1.98912766758271
chr7:49678558-49679208	1	1	650	DistalRE	chr7	49678558	49679208	CPCG0266-F1	CPCG0266-F1	0.00153846153846154	0.00602518510543983	0.0102535046430984	1.98912766758271
chr9:76972364-76973014	1	1	650	DistalRE	chr9	76972364	76973014	CPCG0266-F1	CPCG0266-F1	0.00153846153846154	0.00602518510543983	0.0102535046430984	1.98912766758271
chr2:27545665-27546238	1	1	573	MPV17	chr2	27545665	27546238	CPCG0001-F1	CPCG0001-F1	0.00174520069808028	0.00602918521262558	0.0102553387714755	1.98904998871811
chr10:114571484-114572118	1	1	634	DistalRE	chr10	114571484	114572118	CPCG0379-F1	CPCG0379-F1	0.00157728706624606	0.00603567619609696	0.0102631317791905	1.98872009469385
chr16:70730798-70731253	1	1	455	VAC14	chr16	70730798	70731253	Baca_06-1749_T_wgs	Baca_06-1749_T_wgs	0.0021978021978022	0.00604143220844879	0.010266423686504	1.98858081674447
chr17:80231198-80232346	1	1	1148	DistalRE	chr17	80231198	80232346	CPCG0267-F1	CPCG0267-F1	0.000871080139372822	0.00603965962416569	0.010266423686504	1.98858081674447
chr11:35176129-35176719	1	1	590	DistalRE	chr11	35176129	35176719	CPCG0201-F1	CPCG0201-F1	0.00169491525423729	0.006060155493337	0.0102714713798107	1.98836733961972
chr11:64096763-64097496	1	1	733	DistalRE	chr11	64096763	64097496	CPCG0094-F1	CPCG0094-F1	0.00136425648021828	0.00605989965819595	0.0102714713798107	1.98836733961972
chr1:232409640-232410311	1	1	671	DistalRE	chr1	232409640	232410311	Baca_09-628_T_wgs	Baca_09-628_T_wgs	0.0014903129657228	0.00605165974090037	0.0102714713798107	1.98836733961972
chr13:113348323-113348827	1	1	504	ATP11A	chr13	113348323	113348827	CPCG0211-F1	CPCG0211-F1	0.00198412698412698	0.00606066033244439	0.0102714713798107	1.98836733961972
chr14:24682150-24682984	1	1	834	AL136419.6,CHMP4A,MDP1,NEDD8-MDP1	chr14	24682150	24682984	TCGA_6365_T1_wgs	TCGA_6365_T1_wgs	0.00119904076738609	0.00605914733498015	0.0102714713798107	1.98836733961972
chr15:79625248-79625824	1	1	576	DistalRE	chr15	79625248	79625824	Baca_STID0000002682_T_wgs	Baca_STID0000002682_T_wgs	0.00173611111111111	0.0060606557774343	0.0102714713798107	1.98836733961972
chr16:23401980-23402543	1	1	563	COG7	chr16	23401980	23402543	Baca_03-2345_T_wgs	Baca_03-2345_T_wgs	0.00177619893428064	0.00606490248943006	0.0102714713798107	1.98836733961972
chr19:10859612-10860175	1	1	563	DistalRE	chr19	10859612	10860175	Baca_03-2345_T_wgs	Baca_03-2345_T_wgs	0.00177619893428064	0.00606490248943006	0.0102714713798107	1.98836733961972
chr20:56721372-56721713	1	1	341	DistalRE	chr20	56721372	56721713	CPCG0099-F1	CPCG0099-F1	0.00293255131964809	0.00606542328549193	0.0102714713798107	1.98836733961972
chr3:50482971-50483661	1	1	690	DistalRE	chr3	50482971	50483661	CPCG0392-F1	CPCG0392-F1	0.00144927536231884	0.00605016039488093	0.0102714713798107	1.98836733961972
chr8:19171729-19172334	1	1	605	SH2D4A	chr8	19171729	19172334	CPCG0248-F1	CPCG0248-F1	0.00165289256198347	0.00606265235605898	0.0102714713798107	1.98836733961972
chr1:113072756-113073205	1	1	449	DistalRE	chr1	113072756	113073205	CPCG0242-F1	CPCG0242-F1	0.0022271714922049	0.00607415198756917	0.0102795057244496	1.98802776727701
chr11:9590202-9591172	1	1	970	DistalRE	chr11	9590202	9591172	CPCG0409-F1	CPCG0409-F1	0.00103092783505155	0.00607512895643844	0.0102795057244496	1.98802776727701
chr22:28309106-28309762	1	1	656	DistalRE	chr22	28309106	28309762	CPCG0073-F1	CPCG0073-F1	0.00152439024390244	0.0060806327629554	0.0102795057244496	1.98802776727701
chr2:9583314-9583790	1	1	476	DistalRE	chr2	9583314	9583790	Baca_05-620_T_wgs	Baca_05-620_T_wgs	0.00210084033613445	0.00608164245651161	0.0102795057244496	1.98802776727701
chr4:109310495-109310953	1	1	458	DistalRE	chr4	109310495	109310953	CPCG0404-F1	CPCG0404-F1	0.00218340611353712	0.00608114446495719	0.0102795057244496	1.98802776727701
chr7:25990724-25991459	1	1	735	CTD-2227E11.1,MIR148A	chr7	25990724	25991459	CPCG0380-F1	CPCG0380-F1	0.00136054421768707	0.00607638383600267	0.0102795057244496	1.98802776727701
chr17:41594489-41595029	1	1	540	DistalRE	chr17	41594489	41595029	Baca_STID0000003042_T_wgs	Baca_STID0000003042_T_wgs	0.00185185185185185	0.00608763204182219	0.0102863949150564	1.98773680627028
chr3:118959143-118959982	1	1	839	DistalRE	chr3	118959143	118959982	TCGA_6365_T1_wgs	TCGA_6365_T1_wgs	0.00119189511323004	0.00609536222385167	0.0102950900895688	1.98736984863493
chr4:17578389-17579325	1	1	936	LAP3	chr4	17578389	17579325	CPCG0243-F1	CPCG0243-F1	0.00106837606837607	0.00609660869862279	0.0102950900895688	1.98736984863493
chr14:57127343-57127937	1	1	594	DistalRE	chr14	57127343	57127937	CPCG0057-F1	CPCG0057-F1	0.00168350168350168	0.00610111570386895	0.0102994651093893	1.98718532928246
chr13:44624729-44625189	1	1	460	DistalRE	chr13	44624729	44625189	CPCG0404-F1	CPCG0404-F1	0.00217391304347826	0.00610761842115391	0.0103067555558489	1.98687802394477
chr14:93192496-93193077	1	1	581	DistalRE	chr14	93192496	93193077	CPCG0001-F1	CPCG0001-F1	0.00172117039586919	0.00611310450456673	0.0103067555558489	1.98687802394477
chr22:43084403-43084831	1	1	428	DistalRE	chr22	43084403	43084831	CPCG0364-F1	CPCG0364-F1	0.00233644859813084	0.00611161749089421	0.0103067555558489	1.98687802394477
chr2:99814596-99815191	1	1	595	DistalRE	chr2	99814596	99815191	CPCG0128-F1	CPCG0128-F1	0.00168067226890756	0.00611135549275419	0.0103067555558489	1.98687802394477
chr8:134633130-134633566	1	1	436	DistalRE	chr8	134633130	134633566	CPCG0249-F1	CPCG0249-F1	0.00229357798165138	0.00611661171414703	0.0103094349211478	1.98676513853345
chr13:35338357-35338888	1	1	531	DistalRE	chr13	35338357	35338888	CPCG0331-F1	CPCG0331-F1	0.00188323917137476	0.00611910153444695	0.010310398353496	1.98672455495091
chr3:51654396-51654916	1	1	520	DistalRE	chr3	51654396	51654916	Baca_08-716_T_wgs	Baca_08-716_T_wgs	0.00192307692307692	0.00612259876541225	0.0103130580896555	1.98661253602266
chr12:70133127-70134190	1	1	1063	RAB3IP	chr12	70133127	70134190	Weischenfeldt_05_T_wgs	Weischenfeldt_05_T_wgs	0.000940733772342427	0.00612482807374689	0.0103135811078915	1.98659051169464
chr15:30027085-30027746	1	1	661	DistalRE	chr15	30027085	30027746	CPCG0266-F1	CPCG0266-F1	0.00151285930408472	0.00612683678144229	0.0103137324460546	1.98658413904422
chr10:24746685-24747365	1	1	680	DistalRE	chr10	24746685	24747365	CPCG0371-F1	CPCG0371-F1	0.00147058823529412	0.00613258014655573	0.0103194670766932	1.9863427301921
chr20:60821950-60822533	1	1	583	DistalRE	chr20	60821950	60822533	Baca_STID0000002682_T_wgs	Baca_STID0000002682_T_wgs	0.00171526586620926	0.00613408322047157	0.0103194670766932	1.9863427301921
chr11:15671488-15672334	1	1	846	DistalRE	chr11	15671488	15672334	CPCG0407-F1	CPCG0407-F1	0.00118203309692671	0.00614606085150023	0.0103202365125941	1.98631034971099
chr12:19426611-19427256	1	1	645	DistalRE	chr12	19426611	19427256	Weischenfeldt_01_T_wgs	Weischenfeldt_01_T_wgs	0.00155038759689922	0.00614007398162902	0.0103202365125941	1.98631034971099
chr14:91521499-91521937	1	1	438	DistalRE	chr14	91521499	91521937	CPCG0249-F1	CPCG0249-F1	0.00228310502283105	0.0061445831874459	0.0103202365125941	1.98631034971099
chr2:105912474-105912912	1	1	438	DistalRE	chr2	105912474	105912912	CPCG0236-F1	CPCG0236-F1	0.00228310502283105	0.0061445831874459	0.0103202365125941	1.98631034971099
chr3:8485915-8486544	1	1	629	DistalRE	chr3	8485915	8486544	CPCG0354-F1	CPCG0354-F1	0.00158982511923688	0.00614531932690561	0.0103202365125941	1.98631034971099
chr7:154633455-154634746	1	1	1291	DistalRE	chr7	154633455	154634746	CPCG0346-F1	CPCG0346-F1	0.000774593338497289	0.00614480445116237	0.0103202365125941	1.98631034971099
chr4:94763696-94764197	1	1	501	DistalRE	chr4	94763696	94764197	Baca_08-4154_T_wgs	Baca_08-4154_T_wgs	0.00199600798403194	0.00614982235891997	0.0103233276637086	1.98618028787958
chr11:65081826-65082529	1	1	703	CDC42EP2	chr11	65081826	65082529	CPCG0392-F1	CPCG0392-F1	0.00142247510668563	0.00616379690566688	0.0103255389476221	1.98608727082219
chr11:66079275-66080571	1	1	1296	RP11-867G23.13	chr11	66079275	66080571	Weischenfeldt_06_T_wgs	Weischenfeldt_06_T_wgs	0.000771604938271605	0.00616852952177826	0.0103255389476221	1.98608727082219
chr13:96090485-96091072	1	1	587	DistalRE	chr13	96090485	96091072	Baca_08-1541_T_wgs	Baca_08-1541_T_wgs	0.00170357751277683	0.00617603932385014	0.0103255389476221	1.98608727082219
chr14:56408704-56409353	1	1	649	DistalRE	chr14	56408704	56409353	CPCG0379-F1	CPCG0379-F1	0.00154083204930663	0.00617803409405632	0.0103255389476221	1.98608727082219
chr15:47584202-47585229	1	1	1027	DistalRE	chr15	47584202	47585229	Weischenfeldt_04_T_wgs	Weischenfeldt_04_T_wgs	0.000973709834469328	0.00617452700113151	0.0103255389476221	1.98608727082219
chr16:12905219-12905722	1	1	503	DistalRE	chr16	12905219	12905722	CPCG0003-F1	CPCG0003-F1	0.00198807157057654	0.00617429660174736	0.0103255389476221	1.98608727082219
chr17:26368035-26368946	1	1	911	NLK	chr17	26368035	26368946	TCGA_7169_T1_wgs	TCGA_7169_T1_wgs	0.00109769484083425	0.00616179283892814	0.0103255389476221	1.98608727082219
chr21:36167441-36168351	1	1	910	DistalRE	chr21	36167441	36168351	CPCG0348-F1	CPCG0348-F1	0.0010989010989011	0.00615504992924669	0.0103255389476221	1.98608727082219
chr6:12492475-12493124	1	1	649	DistalRE	chr6	12492475	12493124	Weischenfeldt_01_T_wgs	Weischenfeldt_01_T_wgs	0.00154083204930663	0.00617803409405632	0.0103255389476221	1.98608727082219
chr7:3340269-3340901	1	1	632	SDK1	chr7	3340269	3340901	CPCG0354-F1	CPCG0354-F1	0.00158227848101266	0.00617453860192084	0.0103255389476221	1.98608727082219
chr7:73916544-73917193	1	1	649	DistalRE	chr7	73916544	73917193	Baca_08-492_T_wgs	Baca_08-492_T_wgs	0.00154083204930663	0.00617803409405632	0.0103255389476221	1.98608727082219
chr8:119800802-119801486	1	1	684	DistalRE	chr8	119800802	119801486	Baca_09-628_T_wgs	Baca_09-628_T_wgs	0.00146198830409357	0.00616854265659923	0.0103255389476221	1.98608727082219
chr9:19408590-19409205	1	1	615	ACER2	chr9	19408590	19409205	CPCG0248-F1	CPCG0248-F1	0.0016260162601626	0.00616255208285676	0.0103255389476221	1.98608727082219
chrY:14794374-14794908	1	1	534	DistalRE	chrY	14794374	14794908	CPCG0331-F1	CPCG0331-F1	0.00187265917602996	0.00615356614324893	0.0103255389476221	1.98608727082219
chr1:101415035-101415433	1	1	398	DistalRE	chr1	101415035	101415433	CPCG0232-F1	CPCG0232-F1	0.00251256281407035	0.00618154892961232	0.0103282018951403	1.98597528109327
chr9:111163023-111163371	1	1	348	DistalRE	chr9	111163023	111163371	CPCG0099-F1	CPCG0099-F1	0.0028735632183908	0.00618954732070654	0.0103383520350521	1.98554868359437
chr19:534917-535801	1	1	884	CDC34	chr19	534917	535801	CPCG0374-F1	CPCG0374-F1	0.00113122171945701	0.00620050202672526	0.0103408242330527	1.98544484367918
chr20:24015339-24015974	1	1	635	DistalRE	chr20	24015339	24015974	Baca_07-4610_T_wgs	Baca_07-4610_T_wgs	0.0015748031496063	0.00620375701789092	0.0103408242330527	1.98544484367918
chr3:179280340-179281009	1	1	669	ACTL6A	chr3	179280340	179281009	CPCG0073-F1	CPCG0073-F1	0.00149476831091181	0.00620075874348963	0.0103408242330527	1.98544484367918
chr5:167779031-167779465	1	1	434	DistalRE	chr5	167779031	167779465	CPCG0350-F1	CPCG0350-F1	0.00230414746543779	0.00619702835429788	0.0103408242330527	1.98544484367918
chr5:59783429-59784283	1	1	854	PART1	chr5	59783429	59784283	CPCG0208-F1	CPCG0208-F1	0.00117096018735363	0.00620399897357875	0.0103408242330527	1.98544484367918
chr6:2743910-2744942	1	1	1032	DistalRE	chr6	2743910	2744942	Berger_0508_T_wgs	Berger_0508_T_wgs	0.000968992248062015	0.0062044945398316	0.0103408242330527	1.98544484367918
chr6:47501585-47502313	1	1	728	CD2AP	chr6	47501585	47502313	CPCG0078-F1	CPCG0078-F1	0.00137362637362637	0.00620050668649783	0.0103408242330527	1.98544484367918
chr11:66360100-66360829	1	1	729	CCDC87,CCS	chr11	66360100	66360829	CPCG0078-F1	CPCG0078-F1	0.00137174211248285	0.00620899736958155	0.0103423279909519	1.9853816933671
chr1:239612238-239612639	1	1	401	DistalRE	chr1	239612238	239612639	CPCG0232-F1	CPCG0232-F1	0.00249376558603491	0.00622799812299531	0.0103423279909519	1.9853816933671
chr17:76929447-76930755	1	1	1308	DistalRE	chr17	76929447	76930755	CPCG0414-F1	CPCG0414-F1	0.000764525993883792	0.00622546738053683	0.0103423279909519	1.9853816933671
chr19:19491834-19492505	1	1	671	DistalRE	chr19	19491834	19492505	CPCG0073-F1	CPCG0073-F1	0.0014903129657228	0.00621923837490069	0.0103423279909519	1.9853816933671
chr3:28785204-28786005	1	1	801	DistalRE	chr3	28785204	28786005	CPCG0184-F1	CPCG0184-F1	0.00124843945068664	0.00622023258954971	0.0103423279909519	1.9853816933671
chr3:67540166-67540626	1	1	460	DistalRE	chr3	67540166	67540626	CPCG0242-F1	CPCG0242-F1	0.00217391304347826	0.00622249801054814	0.0103423279909519	1.9853816933671
chr4:148081427-148082346	1	1	919	DistalRE	chr4	148081427	148082346	CPCG0387-F1	CPCG0387-F1	0.00108813928182807	0.00621573446946288	0.0103423279909519	1.9853816933671
chr4:43832535-43833053	1	1	518	DistalRE	chr4	43832535	43833053	CPCG0211-F1	CPCG0211-F1	0.00193050193050193	0.00622848664310907	0.0103423279909519	1.9853816933671
chr4:8442031-8442667	1	1	636	TRMT44	chr4	8442031	8442667	CPCG0081-F1	CPCG0081-F1	0.00157232704402516	0.00621349629898639	0.0103423279909519	1.9853816933671
chr5:117973404-117974358	1	1	954	DistalRE	chr5	117973404	117974358	CPCG0243-F1	CPCG0243-F1	0.0010482180293501	0.00621348618172919	0.0103423279909519	1.9853816933671
chr7:131013212-131013790	1	1	578	DistalRE	chr7	131013212	131013790	CPCG0040-F1	CPCG0040-F1	0.00173010380622837	0.00622598553642523	0.0103423279909519	1.9853816933671
chr9:137426481-137426987	1	1	506	DistalRE	chr9	137426481	137426987	CPCG0050-F1	CPCG0050-F1	0.00197628458498024	0.00621100683593991	0.0103423279909519	1.9853816933671
chr17:55437399-55437907	2	1	508	DistalRE	chr17	55437399	55437907	CPCG0050-F1,CPCG0050-F1	CPCG0050-F1	0.00393700787401575	0.00623547957205756	0.0103507420320597	1.98502851504982
chr5:158613183-158613856	2	1	673	DistalRE	chr5	158613183	158613856	CPCG0073-F1,CPCG0073-F1	CPCG0073-F1	0.00297176820208024	0.00623771766268423	0.0103510468344619	1.98501572639642
chr1:108043545-108044219	1	1	674	DistalRE	chr1	108043545	108044219	CPCG0073-F1	CPCG0073-F1	0.00148367952522255	0.00624695717771767	0.0103510468344619	1.98501572639642
chr12:58087394-58088127	1	1	733	OS9,RP11-571M6.7	chr12	58087394	58088127	CPCG0020-F1	CPCG0020-F1	0.00136425648021828	0.00624295937650771	0.0103510468344619	1.98501572639642
chr18:77725185-77725918	1	1	733	HSBP1L1	chr18	77725185	77725918	CPCG0241-F1	CPCG0241-F1	0.00136425648021828	0.00624295937650771	0.0103510468344619	1.98501572639642
chr9:122872450-122873106	1	1	656	DistalRE	chr9	122872450	122873106	Weischenfeldt_01_T_wgs	Weischenfeldt_01_T_wgs	0.00152439024390244	0.00624446080208179	0.0103510468344619	1.98501572639642
chr9:12849617-12850106	1	1	489	DistalRE	chr9	12849617	12850106	Baca_04-1243_T_wgs	Baca_04-1243_T_wgs	0.00204498977505112	0.00624721784762685	0.0103510468344619	1.98501572639642
chr8:74242542-74243676	1	1	1134	DistalRE	chr8	74242542	74243676	CPCG0121-F1	CPCG0121-F1	0.000881834215167548	0.00624944258810281	0.0103515420373043	1.98499494987776
chr19:6463987-6464390	1	1	403	CRB3	chr19	6463987	6464390	CPCG0232-F1	CPCG0232-F1	0.00248138957816377	0.00625896304582915	0.0103609258920024	1.98460143263906
chr9:17115960-17116717	1	1	757	DistalRE	chr9	17115960	17116717	Baca_03-1426_T_wgs	Baca_03-1426_T_wgs	0.00132100396301189	0.00625769174947704	0.0103609258920024	1.98460143263906
chr7:156230766-156231298	1	1	532	AC073133.1	chr7	156230766	156231298	Baca_08-556_T_wgs	Baca_08-556_T_wgs	0.0018796992481203	0.00626344610640647	0.010365154809709	1.98442420707709
chr20:43209168-43210002	1	1	834	PKIG	chr20	43209168	43210002	Baca_05-1657_T_wgs	Baca_05-1657_T_wgs	0.00119904076738609	0.00626742813971161	0.0103670164477801	1.98434621243449
chr6:52929468-52930250	1	1	782	FBXO9	chr6	52929468	52930250	CPCG0369-F1	CPCG0369-F1	0.00127877237851662	0.0062684285498205	0.0103670164477801	1.98434621243449
chr11:114066790-114067550	1	1	760	DistalRE	chr11	114066790	114067550	CPCG0094-F1	CPCG0094-F1	0.00131578947368421	0.00628241299321033	0.0103710331792021	1.98417797633273
chr15:33322269-33323104	1	1	835	DistalRE	chr15	33322269	33323104	Baca_08-217_T_wgs	Baca_08-217_T_wgs	0.00119760479041916	0.00627491941441429	0.0103710331792021	1.98417797633273
chr1:55515532-55516115	1	1	583	PCSK9	chr1	55515532	55516115	Baca_07-4941_T_wgs	Baca_07-4941_T_wgs	0.00171526586620926	0.00627967408386381	0.0103710331792021	1.98417797633273
chr2:151344046-151344528	1	1	482	DistalRE	chr2	151344046	151344528	Baca_08-1042_T_wgs	Baca_08-1042_T_wgs	0.0020746887966805	0.00627843262318431	0.0103710331792021	1.98417797633273
chr7:99606045-99606463	1	1	418	DistalRE	chr7	99606045	99606463	CPCG0233-F1	CPCG0233-F1	0.00239234449760766	0.00628243423841524	0.0103710331792021	1.98417797633273
chr9:14312628-14313068	1	1	440	DistalRE	chr9	14312628	14313068	TCGA_5788_T1_wgs	TCGA_5788_T1_wgs	0.00227272727272727	0.00628243187782745	0.0103710331792021	1.98417797633273
chr10:32217578-32218583	1	1	1005	DistalRE	chr10	32217578	32218583	Baca_08-501_T_wgs	Baca_08-501_T_wgs	0.00099502487562189	0.00629364341281519	0.010373394724961	1.98407909616105
chr1:113932333-113933302	1	1	969	MAGI3	chr1	113932333	113933302	CPCG0206-F1	CPCG0206-F1	0.00103199174406605	0.00631087358525442	0.010373394724961	1.98407909616105
chr11:73490160-73491091	1	1	931	DistalRE	chr11	73490160	73491091	CPCG0259-F1	CPCG0259-F1	0.00107411385606874	0.00629664142580284	0.010373394724961	1.98407909616105
chr1:180600781-180601427	1	1	646	XPR1	chr1	180600781	180601427	TCGA_7744_T1_wgs	TCGA_7744_T1_wgs	0.00154798761609907	0.00631088386058095	0.010373394724961	1.98407909616105
chr16:21531468-21532067	1	1	599	DistalRE	chr16	21531468	21532067	Baca_08-1541_T_wgs	Baca_08-1541_T_wgs	0.00166944908180301	0.00630189700720988	0.010373394724961	1.98407909616105
chr21:17376161-17376760	1	1	599	DistalRE	chr21	17376161	17376760	CPCG0001-F1	CPCG0001-F1	0.00166944908180301	0.00630189700720988	0.010373394724961	1.98407909616105
chr3:153777573-153778108	1	1	535	DistalRE	chr3	153777573	153778108	Baca_03-3125_T_wgs	Baca_03-3125_T_wgs	0.00186915887850467	0.00629865482276614	0.010373394724961	1.98407909616105
chr3:156398748-156399893	1	1	1145	TIPARP	chr3	156398748	156399893	CPCG0121-F1	CPCG0121-F1	0.000873362445414847	0.00630987162740009	0.010373394724961	1.98407909616105
chr3:183100192-183100546	1	1	354	DistalRE	chr3	183100192	183100546	CPCG0099-F1	CPCG0099-F1	0.00282485875706215	0.00629592701344968	0.010373394724961	1.98407909616105
chr3:74398155-74398574	1	1	419	DistalRE	chr3	74398155	74398574	CPCG0233-F1	CPCG0233-F1	0.00238663484486874	0.006297416561573	0.010373394724961	1.98407909616105
chr4:17811758-17812957	1	1	1199	DCAF16,NCAPG	chr4	17811758	17812957	CPCG0095-F1	CPCG0095-F1	0.000834028356964137	0.00630712414266734	0.010373394724961	1.98407909616105
chr4:42050246-42050844	1	1	598	DistalRE	chr4	42050246	42050844	Baca_STID0000002682_T_wgs	Baca_STID0000002682_T_wgs	0.00167224080267559	0.00629140947572348	0.010373394724961	1.98407909616105
chr4:78803025-78803438	1	1	413	MRPL1	chr4	78803025	78803438	CPCG0378-F1	CPCG0378-F1	0.00242130750605327	0.00631065154951903	0.010373394724961	1.98407909616105
chr7:55499530-55500128	1	1	598	DistalRE	chr7	55499530	55500128	Baca_STID0000002682_T_wgs	Baca_STID0000002682_T_wgs	0.00167224080267559	0.00629140947572348	0.010373394724961	1.98407909616105
chr19:4388346-4389134	1	1	788	DistalRE	chr19	4388346	4389134	CPCG0357-F1	CPCG0357-F1	0.00126903553299492	0.00631637169585442	0.0103792411694337	1.98383439677411
chr13:34775358-34776124	1	1	766	DistalRE	chr13	34775358	34776124	CPCG0094-F1	CPCG0094-F1	0.00130548302872063	0.00633185363572731	0.0103821080804281	1.98371445431585
chr22:25390345-25390789	1	1	444	DistalRE	chr22	25390345	25390789	CPCG0364-F1	CPCG0364-F1	0.00225225225225225	0.00633936348278416	0.0103821080804281	1.98371445431585
chr4:14309805-14310342	1	1	537	DistalRE	chr4	14309805	14310342	Baca_03-3125_T_wgs	Baca_03-3125_T_wgs	0.00186219739292365	0.00632212660729923	0.0103821080804281	1.98371445431585
chr5:96112258-96112702	1	1	444	ERAP1	chr5	96112258	96112702	CPCG0350-F1	CPCG0350-F1	0.00225225225225225	0.00633936348278416	0.0103821080804281	1.98371445431585
chr6:111415458-111416105	1	1	647	DistalRE	chr6	111415458	111416105	Baca_07-4610_T_wgs	Baca_07-4610_T_wgs	0.00154559505409583	0.00632062209182497	0.0103821080804281	1.98371445431585
chr7:35076985-35078084	1	1	1099	DistalRE	chr7	35076985	35078084	Baca_STID0000003127_T_wgs	Baca_STID0000003127_T_wgs	0.000909918107370337	0.00633159601173344	0.0103821080804281	1.98371445431585
